DATE,HOUR,MERIDIAN,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYPrecip,DAILYSunrise,DAILYSunset
2/18/2017,6:51:00,AM,36,93,7,,0,719,1804
2/18/2017,7:51:00,AM,37,86,7,,0,719,1804
2/18/2017,8:51:00,AM,38,89,3,,0,719,1804
2/18/2017,9:51:00,AM,41,82,0,,0,719,1804
2/18/2017,10:51:00,AM,50,59,16,,0,719,1804
2/18/2017,11:51:00,AM,50,59,14,,0,719,1804
2/18/2017,12:51:00,PM,52,57,8,,0,719,1804
2/18/2017,1:51:00,PM,48,66,5,,0,719,1804
2/18/2017,2:51:00,PM,50,63,5,,0,719,1804
2/18/2017,3:51:00,PM,51,61,11,,T,719,1804
2/18/2017,4:51:00,PM,46,77,7,,T,719,1804
2/18/2017,5:51:00,PM,43,80,3,,T,718,1806
2/18/2017,6:51:00,PM,43,82,0,,0,718,1806
2/18/2017,7:51:00,PM,39,86,5,,0,718,1806
2/18/2017,8:51:00,PM,41,82,5,,0,718,1806
2/18/2017,9:51:00,PM,40,86,0,,0,718,1806
2/18/2017,10:51:00,PM,41,89,0,,T,718,1806
2/18/2017,11:51:00,PM,40,86,0,,T,718,1806
2/18/2017,11:59:00,PM,,,,,,718,1806
2/19/2017,12:51:00,AM,40,86,3,,T,718,1806
2/19/2017,1:51:00,AM,46,71,11,,0.01,718,1806
2/19/2017,2:51:00,AM,45,77,10,,0.03,718,1806
2/19/2017,3:51:00,AM,44,79,17,22,0.08,718,1806
2/19/2017,4:34:00,AM,44,79,9,,0.05,718,1806
2/19/2017,4:51:00,AM,43,82,10,,0.08,718,1806
2/19/2017,5:51:00,AM,44,79,14,,0.1,718,1806
2/19/2017,6:51:00,AM,41,82,17,,0.08,718,1806
2/19/2017,7:51:00,AM,43,80,13,,0.04,718,1806
2/19/2017,8:51:00,AM,42,82,5,,0.02,718,1806
2/19/2017,9:51:00,AM,46,77,7,,T,718,1806
2/19/2017,10:51:00,AM,44,79,6,,0.03,718,1806
2/19/2017,11:51:00,AM,49,61,6,,0,718,1806
2/19/2017,12:51:00,PM,49,71,8,,0,718,1806
2/19/2017,1:51:00,PM,51,59,5,,0,718,1806
2/19/2017,2:51:00,PM,48,71,8,,0,718,1806
2/19/2017,3:51:00,PM,52,59,3,,0,718,1806
2/19/2017,4:51:00,PM,49,64,0,,0,718,1806
2/19/2017,5:51:00,PM,47,66,0,,0,716,1807
2/19/2017,6:51:00,PM,47,63,3,,0,716,1807
2/19/2017,7:51:00,PM,40,77,5,,0,716,1807
2/19/2017,8:51:00,PM,36,82,7,,0,716,1807
2/19/2017,9:51:00,PM,37,82,6,,0,716,1807
2/19/2017,10:51:00,PM,35,82,5,,0,716,1807
2/19/2017,11:51:00,PM,34,85,6,,0,716,1807
2/19/2017,11:59:00,PM,,,,,,716,1807
2/20/2017,12:51:00,AM,33,89,0,,0,716,1807
2/20/2017,1:51:00,AM,33,89,0,,0,716,1807
2/20/2017,2:51:00,AM,34,85,0,,0,716,1807
2/20/2017,3:51:00,AM,34,89,0,,0,716,1807
2/20/2017,4:51:00,AM,37,82,7,,0.01,716,1807
2/20/2017,5:51:00,AM,37,82,11,,0,716,1807
2/20/2017,6:51:00,AM,36,86,10,,T,716,1807
2/20/2017,7:51:00,AM,41,76,8,,0,716,1807
2/20/2017,8:51:00,AM,48,58,16,,0,716,1807
2/20/2017,9:51:00,AM,48,61,5,,0,716,1807
2/20/2017,10:51:00,AM,49,59,18,,0,716,1807
2/20/2017,11:51:00,AM,50,57,9,,0,716,1807
2/20/2017,12:51:00,PM,51,50,3,,0,716,1807
2/20/2017,1:51:00,PM,50,59,13,,0,716,1807
2/20/2017,2:51:00,PM,52,55,6,,0,716,1807
2/20/2017,3:51:00,PM,50,61,6,,0,716,1807
2/20/2017,4:51:00,PM,51,59,7,,T,716,1807
2/20/2017,5:51:00,PM,47,71,3,,T,715,1808
2/20/2017,6:51:00,PM,45,77,8,,0.01,715,1808
2/20/2017,7:51:00,PM,43,89,7,,0.08,715,1808
2/20/2017,8:51:00,PM,46,86,9,,0.07,715,1808
2/20/2017,9:51:00,PM,48,80,9,,0.02,715,1808
2/20/2017,10:51:00,PM,49,74,6,,0.01,715,1808
2/20/2017,11:51:00,PM,51,64,9,,T,715,1808
2/20/2017,11:59:00,PM,,,,,,715,1808
2/21/2017,12:51:00,AM,53,57,15,26,0,715,1808
2/21/2017,1:51:00,AM,54,53,16,29,0,715,1808
2/21/2017,2:51:00,AM,54,53,14,30,0,715,1808
2/21/2017,3:51:00,AM,54,53,21,29,0,715,1808
2/21/2017,4:51:00,AM,53,55,15,,0,715,1808
2/21/2017,5:51:00,AM,53,55,21,32,0,715,1808
2/21/2017,6:51:00,AM,53,52,17,23,0,715,1808
2/21/2017,7:51:00,AM,53,55,17,32,0,715,1808
2/21/2017,8:51:00,AM,55,51,22,36,0,715,1808
2/21/2017,9:51:00,AM,55,51,23,30,0,715,1808
2/21/2017,10:51:00,AM,56,53,25,36,0,715,1808
2/21/2017,11:51:00,AM,59,48,26,40,0,715,1808
2/21/2017,12:51:00,PM,58,48,15,26,0,715,1808
2/21/2017,1:51:00,PM,59,42,17,33,0,715,1808
2/21/2017,2:16:00,PM,59,42,21,49,,715,1808
2/21/2017,2:31:00,PM,58,44,17,41,,715,1808
2/21/2017,2:46:00,PM,57,45,21,40,T,715,1808
2/21/2017,2:51:00,PM,57,47,24,48,T,715,1808
2/21/2017,3:01:00,PM,58,42,24,46,T,715,1808
2/21/2017,3:49:00,PM,48,62,32,52,,715,1808
2/21/2017,3:51:00,PM,46,68,26,52,0.03,715,1808
2/21/2017,3:56:00,PM,44,73,29,41,T,715,1808
2/21/2017,4:02:00,PM,42,76,26,38,0.01,715,1808
2/21/2017,4:07:00,PM,40,79,29,40,0.03,715,1808
2/21/2017,4:26:00,PM,41,79,25,38,0.05,715,1808
2/21/2017,4:51:00,PM,41,79,21,29,0.06,715,1808
2/21/2017,4:59:00,PM,41,79,18,,0.01,715,1808
2/21/2017,5:07:00,PM,41,79,20,30,0.02,713,1809
2/21/2017,5:51:00,PM,40,79,18,,0.01,713,1809
2/21/2017,6:02:00,PM,39,82,15,,0.01,713,1809
2/21/2017,6:25:00,PM,37,86,13,,0.06,713,1809
2/21/2017,6:51:00,PM,36,89,10,,0.12,713,1809
2/21/2017,6:59:00,PM,37,89,13,,0.01,713,1809
2/21/2017,7:17:00,PM,38,86,9,,0.01,713,1809
2/21/2017,7:34:00,PM,38,86,10,,0.02,713,1809
2/21/2017,7:40:00,PM,38,86,10,,0.02,713,1809
2/21/2017,7:51:00,PM,38,86,9,,0.02,713,1809
2/21/2017,8:19:00,PM,38,86,7,,T,713,1809
2/21/2017,8:24:00,PM,38,86,7,,T,713,1809
2/21/2017,8:51:00,PM,36,93,7,,T,713,1809
2/21/2017,9:49:00,PM,37,87,8,,,713,1809
2/21/2017,9:51:00,PM,37,89,9,,0.01,713,1809
2/21/2017,10:48:00,PM,36,93,3,,0.03,713,1809
2/21/2017,10:51:00,PM,36,93,0,,0.02,713,1809
2/21/2017,11:51:00,PM,36,93,5,,T,713,1809
2/21/2017,11:59:00,PM,,,,,,713,1809
2/22/2017,12:51:00,AM,36,93,3,,0,713,1809
2/22/2017,12:58:00,AM,36,93,5,,,713,1809
2/22/2017,1:51:00,AM,36,93,5,,0,713,1809
2/22/2017,2:51:00,AM,36,89,0,,0,713,1809
2/22/2017,3:51:00,AM,36,89,0,,0,713,1809
2/22/2017,4:51:00,AM,35,89,3,,0,713,1809
2/22/2017,5:51:00,AM,35,89,5,,T,713,1809
2/22/2017,6:16:00,AM,35,93,0,,,713,1809
2/22/2017,6:30:00,AM,35,89,5,,,713,1809
2/22/2017,6:51:00,AM,34,92,3,,0,713,1809
2/22/2017,7:51:00,AM,35,89,0,,0,713,1809
2/22/2017,8:51:00,AM,36,89,0,,0,713,1809
2/22/2017,9:27:00,AM,37,89,7,,,713,1809
2/22/2017,9:51:00,AM,38,86,6,,0,713,1809
2/22/2017,10:26:00,AM,38,86,8,,,713,1809
2/22/2017,10:35:00,AM,38,86,8,,,713,1809
2/22/2017,10:51:00,AM,38,86,8,,0,713,1809
2/22/2017,11:04:00,AM,38,86,8,,,713,1809
2/22/2017,11:16:00,AM,38,86,8,,,713,1809
2/22/2017,11:37:00,AM,38,86,8,,,713,1809
2/22/2017,11:51:00,AM,39,82,8,,0,713,1809
2/22/2017,12:51:00,PM,40,77,8,,0,713,1809
2/22/2017,1:02:00,PM,40,79,7,,,713,1809
2/22/2017,1:09:00,PM,40,79,6,,,713,1809
2/22/2017,1:51:00,PM,40,77,7,,0,713,1809
2/22/2017,1:58:00,PM,40,77,8,,,713,1809
2/22/2017,2:51:00,PM,41,73,6,,0,713,1809
2/22/2017,3:51:00,PM,40,73,8,,0,713,1809
2/22/2017,4:32:00,PM,36,86,6,,T,713,1809
2/22/2017,4:34:00,PM,36,86,7,,T,713,1809
2/22/2017,4:36:00,PM,35,89,10,,T,713,1809
2/22/2017,4:43:00,PM,36,86,10,,T,713,1809
2/22/2017,4:51:00,PM,35,89,6,,T,713,1809
2/22/2017,4:56:00,PM,35,89,7,,T,713,1809
2/22/2017,5:12:00,PM,34,92,11,,T,712,1810
2/22/2017,5:28:00,PM,34,92,9,,T,712,1810
2/22/2017,5:51:00,PM,34,92,3,,T,712,1810
2/22/2017,6:04:00,PM,34,97,3,,T,712,1810
2/22/2017,6:26:00,PM,34,92,6,,T,712,1810
2/22/2017,6:37:00,PM,34,92,7,,T,712,1810
2/22/2017,6:51:00,PM,34,92,7,,T,712,1810
2/22/2017,7:15:00,PM,34,92,8,,T,712,1810
2/22/2017,7:37:00,PM,34,92,9,,T,712,1810
2/22/2017,7:49:00,PM,34,87,10,,,712,1810
2/22/2017,7:51:00,PM,34,89,11,,T,712,1810
2/22/2017,8:03:00,PM,34,92,13,,T,712,1810
2/22/2017,8:13:00,PM,32,92,18,23,T,712,1810
2/22/2017,8:37:00,PM,32,96,8,,T,712,1810
2/22/2017,8:49:00,PM,32,100,3,,,712,1810
2/22/2017,8:51:00,PM,32,100,3,,T,712,1810
2/22/2017,9:06:00,PM,32,88,5,,T,712,1810
2/22/2017,9:15:00,PM,32,92,3,,T,712,1810
2/22/2017,9:25:00,PM,32,92,3,,T,712,1810
2/22/2017,9:35:00,PM,32,92,5,,T,712,1810
2/22/2017,9:42:00,PM,32,88,8,,T,712,1810
2/22/2017,9:51:00,PM,32,88,9,,T,712,1810
2/22/2017,9:57:00,PM,32,88,8,,,712,1810
2/22/2017,10:04:00,PM,31,92,6,,T,712,1810
2/22/2017,10:25:00,PM,31,92,7,,,712,1810
2/22/2017,10:41:00,PM,31,89,8,,,712,1810
2/22/2017,10:51:00,PM,31,85,9,,T,712,1810
2/22/2017,11:51:00,PM,31,79,7,,0,712,1810
2/22/2017,11:59:00,PM,,,,,,712,1810
2/23/2017,12:51:00,AM,31,82,7,,0,712,1810
2/23/2017,1:51:00,AM,31,76,7,,0,712,1810
2/23/2017,2:51:00,AM,30,79,3,,T,712,1810
2/23/2017,3:07:00,AM,31,76,3,,T,712,1810
2/23/2017,3:14:00,AM,30,82,7,,T,712,1810
2/23/2017,3:30:00,AM,30,85,3,,T,712,1810
2/23/2017,3:39:00,AM,30,85,3,,T,712,1810
2/23/2017,3:51:00,AM,29,89,3,,T,712,1810
2/23/2017,4:05:00,AM,30,85,5,,T,712,1810
2/23/2017,4:24:00,AM,29,92,6,,T,712,1810
2/23/2017,4:51:00,AM,29,89,7,,T,712,1810
2/23/2017,5:51:00,AM,28,88,3,,T,712,1810
2/23/2017,6:51:00,AM,29,82,0,,T,712,1810
2/23/2017,7:51:00,AM,30,79,0,,0,712,1810
2/23/2017,8:51:00,AM,31,79,5,,T,712,1810
2/23/2017,9:51:00,AM,31,82,3,,T,712,1810
2/23/2017,10:51:00,AM,32,75,3,,T,712,1810
2/23/2017,11:51:00,AM,32,73,0,,T,712,1810
2/23/2017,12:51:00,PM,32,75,10,,0.02,712,1810
2/23/2017,1:51:00,PM,32,69,10,,0,712,1810
2/23/2017,2:51:00,PM,33,66,5,,0.04,712,1810
2/23/2017,3:51:00,PM,31,79,10,,0.02,712,1810
2/23/2017,4:30:00,PM,30,82,8,,T,712,1810
2/23/2017,4:38:00,PM,30,82,9,,T,712,1810
2/23/2017,4:45:00,PM,30,82,7,,T,712,1810
2/23/2017,4:51:00,PM,30,82,5,,T,712,1810
2/23/2017,5:00:00,PM,30,82,6,,T,710,1812
2/23/2017,5:14:00,PM,30,85,3,,T,710,1812
2/23/2017,5:17:00,PM,30,85,0,,T,710,1812
2/23/2017,5:24:00,PM,30,85,3,,T,710,1812
2/23/2017,5:51:00,PM,30,79,5,,T,710,1812
2/23/2017,6:51:00,PM,30,79,6,,T,710,1812
2/23/2017,7:01:00,PM,30,79,7,,T,710,1812
2/23/2017,7:24:00,PM,29,82,7,,T,710,1812
2/23/2017,7:51:00,PM,28,85,8,,T,710,1812
2/23/2017,7:56:00,PM,28,85,7,,T,710,1812
2/23/2017,8:09:00,PM,28,85,6,,T,710,1812
2/23/2017,8:51:00,PM,28,81,0,,T,710,1812
2/23/2017,9:19:00,PM,28,81,0,,T,710,1812
2/23/2017,9:44:00,PM,28,85,3,,T,710,1812
2/23/2017,9:49:00,PM,28,86,0,,,710,1812
2/23/2017,9:51:00,PM,28,85,0,,T,710,1812
2/23/2017,10:51:00,PM,28,85,5,,T,710,1812
2/23/2017,11:51:00,PM,27,85,3,,T,710,1812
2/23/2017,11:55:00,PM,27,85,3,,T,710,1812
2/23/2017,11:59:00,PM,,,,,,710,1812
2/24/2017,12:06:00,AM,27,85,3,,T,710,1812
2/24/2017,12:29:00,AM,27,89,0,,T,710,1812
2/24/2017,12:49:00,AM,27,93,0,,,710,1812
2/24/2017,12:51:00,AM,27,89,0,,T,710,1812
2/24/2017,12:58:00,AM,27,85,0,,T,710,1812
2/24/2017,1:03:00,AM,27,85,0,,T,710,1812
2/24/2017,1:08:00,AM,27,85,3,,T,710,1812
2/24/2017,1:13:00,AM,27,85,5,,T,710,1812
2/24/2017,1:27:00,AM,27,85,0,,T,710,1812
2/24/2017,1:49:00,AM,27,86,0,,T,710,1812
2/24/2017,1:51:00,AM,27,85,0,,T,710,1812
2/24/2017,1:57:00,AM,27,85,0,,T,710,1812
2/24/2017,2:24:00,AM,27,85,3,,T,710,1812
2/24/2017,2:40:00,AM,26,88,3,,T,710,1812
2/24/2017,2:45:00,AM,26,88,5,,T,710,1812
2/24/2017,2:51:00,AM,26,88,3,,T,710,1812
2/24/2017,3:08:00,AM,26,88,3,,T,710,1812
2/24/2017,3:23:00,AM,26,88,5,,T,710,1812
2/24/2017,3:39:00,AM,26,88,3,,T,710,1812
2/24/2017,3:49:00,AM,27,86,3,,,710,1812
2/24/2017,3:51:00,AM,26,84,3,,T,710,1812
2/24/2017,3:59:00,AM,26,88,5,,T,710,1812
2/24/2017,4:51:00,AM,26,84,0,,T,710,1812
2/24/2017,5:30:00,AM,26,84,5,,T,710,1812
2/24/2017,5:51:00,AM,26,84,3,,T,710,1812
2/24/2017,6:51:00,AM,26,84,3,,T,710,1812
2/24/2017,7:42:00,AM,26,88,3,,T,710,1812
2/24/2017,7:51:00,AM,26,81,0,,T,710,1812
2/24/2017,8:00:00,AM,26,81,0,,T,710,1812
2/24/2017,8:07:00,AM,26,81,0,,T,710,1812
2/24/2017,8:51:00,AM,26,81,0,,T,710,1812
2/24/2017,9:09:00,AM,26,84,0,,T,710,1812
2/24/2017,9:26:00,AM,27,78,3,,T,710,1812
2/24/2017,9:51:00,AM,27,81,3,,T,710,1812
2/24/2017,10:02:00,AM,27,81,5,,T,710,1812
2/24/2017,10:48:00,AM,27,80,6,,T,710,1812
2/24/2017,10:51:00,AM,26,81,6,,T,710,1812
2/24/2017,11:25:00,AM,27,78,6,,T,710,1812
2/24/2017,11:48:00,AM,28,74,3,,T,710,1812
2/24/2017,11:49:00,AM,28,74,3,,,710,1812
2/24/2017,11:51:00,AM,29,72,3,,T,710,1812
2/24/2017,11:56:00,AM,29,72,3,,T,710,1812
2/24/2017,12:51:00,PM,31,67,5,,0.02,710,1812
2/24/2017,1:51:00,PM,28,75,11,,0,710,1812
2/24/2017,2:51:00,PM,28,72,9,,0,710,1812
2/24/2017,3:51:00,PM,29,72,6,,T,710,1812
2/24/2017,4:51:00,PM,29,61,3,,0,710,1812
2/24/2017,5:51:00,PM,27,69,0,,0,709,1813
2/24/2017,6:51:00,PM,26,71,0,,0,709,1813
2/24/2017,7:51:00,PM,23,78,0,,0,709,1813
2/24/2017,8:51:00,PM,22,85,0,,0,709,1813
2/24/2017,9:51:00,PM,22,78,6,,0,709,1813
2/24/2017,10:51:00,PM,20,71,5,,0,709,1813
2/24/2017,11:51:00,PM,20,74,0,,0,709,1813
2/24/2017,11:59:00,PM,,,,,,709,1813
2/25/2017,12:51:00,AM,20,74,0,,0,709,1813
2/25/2017,1:51:00,AM,20,78,0,,T,709,1813
2/25/2017,2:51:00,AM,19,81,0,,T,709,1813
2/25/2017,3:11:00,AM,20,78,0,,T,709,1813
2/25/2017,3:15:00,AM,20,78,0,,T,709,1813
2/25/2017,3:28:00,AM,20,81,3,,T,709,1813
2/25/2017,3:30:00,AM,20,81,3,,T,709,1813
2/25/2017,3:38:00,AM,18,84,3,,T,709,1813
2/25/2017,3:49:00,AM,19,79,5,,T,709,1813
2/25/2017,3:51:00,AM,18,84,3,,T,709,1813
2/25/2017,4:02:00,AM,18,84,3,,,709,1813
2/25/2017,4:51:00,AM,18,81,0,,0,709,1813
2/25/2017,5:51:00,AM,15,84,3,,0,709,1813
2/25/2017,6:51:00,AM,17,84,0,,0,709,1813
2/25/2017,7:51:00,AM,19,81,0,,0,709,1813
2/25/2017,8:51:00,AM,20,81,0,,0,709,1813
2/25/2017,9:51:00,AM,22,75,0,,0,709,1813
2/25/2017,10:51:00,AM,24,75,6,,T,709,1813
2/25/2017,11:19:00,AM,24,77,6,,T,709,1813
2/25/2017,11:27:00,AM,24,77,3,,T,709,1813
2/25/2017,11:31:00,AM,24,77,5,,T,709,1813
2/25/2017,11:36:00,AM,24,77,5,,T,709,1813
2/25/2017,11:39:00,AM,24,77,6,,T,709,1813
2/25/2017,11:51:00,AM,24,81,5,,T,709,1813
2/25/2017,11:58:00,AM,25,81,3,,T,709,1813
2/25/2017,12:24:00,PM,27,75,5,,T,709,1813
2/25/2017,12:39:00,PM,29,72,3,,T,709,1813
2/25/2017,12:49:00,PM,28,69,0,,0.01,709,1813
2/25/2017,12:51:00,PM,28,72,0,,0.03,709,1813
2/25/2017,12:59:00,PM,27,75,0,,0.02,709,1813
2/25/2017,1:06:00,PM,30,69,5,,0.03,709,1813
2/25/2017,1:18:00,PM,30,66,6,,0.06,709,1813
2/25/2017,1:51:00,PM,29,69,3,,0.08,709,1813
2/25/2017,1:58:00,PM,30,66,0,,,709,1813
2/25/2017,2:18:00,PM,31,64,0,,0.04,709,1813
2/25/2017,2:24:00,PM,29,69,0,,0.04,709,1813
2/25/2017,2:37:00,PM,28,72,3,,0.04,709,1813
2/25/2017,2:51:00,PM,29,72,3,,0.05,709,1813
2/25/2017,3:13:00,PM,30,66,0,,0.01,709,1813
2/25/2017,3:28:00,PM,29,69,3,,0.02,709,1813
2/25/2017,3:36:00,PM,28,78,5,,0.02,709,1813
2/25/2017,3:45:00,PM,28,81,0,,0.02,709,1813
2/25/2017,3:49:00,PM,28,74,3,,,709,1813
2/25/2017,3:51:00,PM,28,78,0,,0.02,709,1813
2/25/2017,4:03:00,PM,29,72,3,,0.02,709,1813
2/25/2017,4:51:00,PM,29,66,0,,0.03,709,1813
2/25/2017,5:51:00,PM,28,63,5,,0,707,1814
2/25/2017,6:51:00,PM,25,75,3,,0,707,1814
2/25/2017,7:51:00,PM,22,85,0,,0,707,1814
2/25/2017,8:51:00,PM,19,84,5,,0,707,1814
2/25/2017,9:51:00,PM,19,77,0,,0,707,1814
2/25/2017,10:51:00,PM,16,80,0,,0,707,1814
2/25/2017,11:51:00,PM,17,80,0,,0,707,1814
2/25/2017,11:59:00,PM,,,,,,707,1814
2/26/2017,12:51:00,AM,14,80,3,,0,707,1814
2/26/2017,1:51:00,AM,15,77,0,,0,707,1814
2/26/2017,2:51:00,AM,13,77,0,,0,707,1814
2/26/2017,3:51:00,AM,14,80,0,,0,707,1814
2/26/2017,4:51:00,AM,13,81,0,,0,707,1814
2/26/2017,5:51:00,AM,13,81,0,,0,707,1814
2/26/2017,6:51:00,AM,13,77,0,,0,707,1814
2/26/2017,7:51:00,AM,12,84,0,,0,707,1814
2/26/2017,8:51:00,AM,17,95,0,,0,707,1814
2/26/2017,9:51:00,AM,20,81,0,,0,707,1814
2/26/2017,10:51:00,AM,22,71,0,,0,707,1814
2/26/2017,11:51:00,AM,26,63,3,,0,707,1814
2/26/2017,12:51:00,PM,28,63,5,,0,707,1814
2/26/2017,1:51:00,PM,31,59,3,,0,707,1814
2/26/2017,2:51:00,PM,34,50,3,,0,707,1814
2/26/2017,3:51:00,PM,36,40,10,,0,707,1814
2/26/2017,4:51:00,PM,35,44,5,,0,707,1814
2/26/2017,5:51:00,PM,35,46,11,,0,706,1815
2/26/2017,6:51:00,PM,35,48,7,,0,706,1815
2/26/2017,7:51:00,PM,35,48,3,,0,706,1815
2/26/2017,8:51:00,PM,32,69,7,,0,706,1815
2/26/2017,9:51:00,PM,34,59,7,,0,706,1815
2/26/2017,10:51:00,PM,35,61,11,,T,706,1815
2/26/2017,11:10:00,PM,32,73,9,,T,706,1815
2/26/2017,11:18:00,PM,32,75,13,,T,706,1815
2/26/2017,11:31:00,PM,31,85,9,,T,706,1815
2/26/2017,11:38:00,PM,31,85,8,,T,706,1815
2/26/2017,11:49:00,PM,30,86,7,,,706,1815
2/26/2017,11:51:00,PM,31,85,5,,T,706,1815
2/26/2017,11:59:00,PM,,,,,,706,1815
2/27/2017,12:08:00,AM,31,89,3,,T,706,1815
2/27/2017,12:18:00,AM,31,89,0,,T,706,1815
2/27/2017,12:34:00,AM,31,85,0,,T,706,1815
2/27/2017,12:40:00,AM,31,85,0,,T,706,1815
2/27/2017,12:51:00,AM,32,88,0,,T,706,1815
2/27/2017,1:01:00,AM,32,88,0,,T,706,1815
2/27/2017,1:10:00,AM,32,88,0,,T,706,1815
2/27/2017,1:16:00,AM,31,89,3,,T,706,1815
2/27/2017,1:35:00,AM,30,88,7,,T,706,1815
2/27/2017,1:42:00,AM,31,89,8,,T,706,1815
2/27/2017,1:49:00,AM,30,93,7,,,706,1815
2/27/2017,1:51:00,AM,31,89,8,,T,706,1815
2/27/2017,1:58:00,AM,30,92,9,,T,706,1815
2/27/2017,2:04:00,AM,30,92,8,,T,706,1815
2/27/2017,2:11:00,AM,30,92,8,,T,706,1815
2/27/2017,2:48:00,AM,30,86,9,,T,706,1815
2/27/2017,2:51:00,AM,30,88,10,,T,706,1815
2/27/2017,3:03:00,AM,30,92,6,,T,706,1815
2/27/2017,3:51:00,AM,31,92,6,,T,706,1815
2/27/2017,4:37:00,AM,31,92,6,,T,706,1815
2/27/2017,4:51:00,AM,31,92,3,,T,706,1815
2/27/2017,4:59:00,AM,30,88,,,T,706,1815
2/27/2017,5:05:00,AM,29,89,9,,T,706,1815
2/27/2017,5:28:00,AM,29,92,9,,T,706,1815
2/27/2017,5:40:00,AM,29,92,7,,T,706,1815
2/27/2017,5:49:00,AM,28,93,7,,,706,1815
2/27/2017,5:51:00,AM,29,92,7,,T,706,1815
2/27/2017,5:56:00,AM,29,92,8,,T,706,1815
2/27/2017,6:26:00,AM,29,92,0,,T,706,1815
2/27/2017,6:45:00,AM,29,89,3,,T,706,1815
2/27/2017,6:49:00,AM,28,93,3,,,706,1815
2/27/2017,6:51:00,AM,29,89,3,,T,706,1815
2/27/2017,7:00:00,AM,29,89,3,,T,706,1815
2/27/2017,7:18:00,AM,29,92,0,,T,706,1815
2/27/2017,7:23:00,AM,29,89,5,,T,706,1815
2/27/2017,7:34:00,AM,29,89,6,,T,706,1815
2/27/2017,7:43:00,AM,29,92,0,,T,706,1815
2/27/2017,7:49:00,AM,28,93,0,,T,706,1815
2/27/2017,7:51:00,AM,29,92,3,,T,706,1815
2/27/2017,8:46:00,AM,29,85,3,,,706,1815
2/27/2017,8:51:00,AM,29,85,5,,0,706,1815
2/27/2017,9:10:00,AM,30,85,3,,,706,1815
2/27/2017,9:51:00,AM,29,85,7,,0,706,1815
2/27/2017,10:51:00,AM,31,82,5,,0,706,1815
2/27/2017,11:51:00,AM,33,78,0,,0,706,1815
2/27/2017,12:51:00,PM,35,70,15,,0.02,706,1815
2/27/2017,1:51:00,PM,36,67,9,,0.09,706,1815
2/27/2017,2:51:00,PM,33,70,17,,0,706,1815
2/27/2017,2:57:00,PM,31,79,17,,,706,1815
2/27/2017,3:02:00,PM,31,76,15,,,706,1815
2/27/2017,3:51:00,PM,32,64,9,,0,706,1815
2/27/2017,4:51:00,PM,30,72,11,,0,706,1815
2/27/2017,5:41:00,PM,28,78,8,,T,704,1817
2/27/2017,5:46:00,PM,28,81,0,,T,704,1817
2/27/2017,5:51:00,PM,27,81,8,,T,704,1817
2/27/2017,6:51:00,PM,27,75,0,,0,704,1817
2/27/2017,7:51:00,PM,22,85,0,,0,704,1817
2/27/2017,8:51:00,PM,19,81,6,,0,704,1817
2/27/2017,9:51:00,PM,18,71,5,,0,704,1817
2/27/2017,10:29:00,PM,15,88,7,,,704,1817
2/27/2017,10:34:00,PM,15,88,5,,,704,1817
2/27/2017,10:49:00,PM,12,85,9,,,704,1817
2/27/2017,10:51:00,PM,12,84,10,,0,704,1817
2/27/2017,11:51:00,PM,10,84,5,,0,704,1817
2/27/2017,11:59:00,PM,,,,,,704,1817
2/28/2017,12:51:00,AM,10,80,5,,0,704,1817
2/28/2017,1:18:00,AM,10,92,0,,,704,1817
2/28/2017,1:23:00,AM,6,95,0,,,704,1817
2/28/2017,1:49:00,AM,9,78,0,,,704,1817
2/28/2017,1:51:00,AM,8,83,5,,0,704,1817
2/28/2017,2:35:00,AM,8,80,0,,,704,1817
2/28/2017,2:43:00,AM,7,84,0,,,704,1817
2/28/2017,2:49:00,AM,7,85,0,,,704,1817
2/28/2017,2:51:00,AM,6,83,0,,0,704,1817
2/28/2017,3:51:00,AM,4,83,0,,0,704,1817
2/28/2017,4:51:00,AM,6,83,3,,0,704,1817
2/28/2017,5:51:00,AM,5,83,0,,0,704,1817
2/28/2017,5:55:00,AM,6,79,3,,,704,1817
2/28/2017,6:04:00,AM,4,80,,,,704,1817
2/28/2017,6:51:00,AM,4,80,0,,0,704,1817
2/28/2017,7:19:00,AM,6,76,3,,,704,1817
2/28/2017,7:22:00,AM,5,79,6,,,704,1817
2/28/2017,7:29:00,AM,7,80,0,,,704,1817
2/28/2017,7:34:00,AM,7,80,3,,,704,1817
2/28/2017,7:51:00,AM,7,84,5,,0,704,1817
2/28/2017,8:24:00,AM,8,83,0,,,704,1817
2/28/2017,8:30:00,AM,9,77,3,,,704,1817
2/28/2017,8:40:00,AM,9,88,0,,,704,1817
2/28/2017,8:51:00,AM,11,84,0,,0,704,1817
2/28/2017,8:57:00,AM,11,81,0,,,704,1817
2/28/2017,9:51:00,AM,16,80,0,,0,704,1817
2/28/2017,10:25:00,AM,17,80,5,,T,704,1817
2/28/2017,10:33:00,AM,18,81,7,,T,704,1817
2/28/2017,10:41:00,AM,19,81,3,,T,704,1817
2/28/2017,10:46:00,AM,19,84,0,,T,704,1817
2/28/2017,10:51:00,AM,20,92,0,,T,704,1817
2/28/2017,11:51:00,AM,23,85,6,,0.01,704,1817
